query,strategy,collection,rank,doc_key,score,latency_ms,margin_top1_top2,gap_top1_topk
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,2,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|218-218",261.3678,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,3,"A2003-36.pdf|65-65",257.4909,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|123-123",254.41426,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,5,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|47-47",252.10394,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,6,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|35-35",251.93352,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,7,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|213-213",250.04105,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,8,"AFOOD.pdf|26-26",246.96982,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,9,"A2005-27.pdf|35-35",244.936,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",dot_smallchunks,btp_docs_dot_smallchunks,10,"200604.pdf|7-7",244.33835,12,1.9926000000000386,19.022050000000036
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|169-170",15.729438,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|72-73",15.726248,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"A2005-27.pdf|37-37",15.72598,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|57-58",15.725864,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|83-84",15.723273,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|32-33",15.720159,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"englegal.pdf|13-13",15.703614,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"201325.pdf|7-7",15.69967,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"A2013-18.pdf|142-142",15.691963,8,0.003190000000000026,0.04669799999999924
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"a2016-2.pdf|20-21",15.68274,8,0.003190000000000026,0.04669799999999924
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,1,"penal_code.pdf|106-106",0.72583497,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|97-97",0.71232444,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,3,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|43-43",0.69726914,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,4,"penal_code.pdf|105-105",0.6967236,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,5,"penal_code.pdf|12-12",0.68554926,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|99-99",0.6826162,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,7,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|84-84",0.67861664,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,8,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|83-83",0.67608345,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,9,"2006___47.pdf|33-33",0.6752958,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",cosine_para,btp_docs_cosine_para,10,"penal_code.pdf|30-30",0.67382604,7,0.01351053000000002,0.05200892999999995
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|233-233",277.1113,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,2,"penal_code.pdf|12-12",270.79773,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|99-99",270.7351,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,4,"penal_code.pdf|11-11",270.40512,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|97-97",270.13568,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,6,"penal_code.pdf|106-106",269.8191,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,7,"penal_code.pdf|107-107",269.62836,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,8,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|234-234",266.33875,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,9,"the_code_of_civil_procedure,_1908.pdf|6-6",266.16177,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",dot_smallchunks,btp_docs_dot_smallchunks,10,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|84-84",265.09372,9,6.313570000000027,12.01758000000001
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|48-49",16.361511,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"A2013-18.pdf|241-241",16.3605,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|67-67",16.354841,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|69-69",16.35479,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|8-10",16.352606,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"penal_code.pdf|99-99",16.347506,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"penal_code.pdf|94-94",16.341702,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|98-99",16.332987,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"A2005-43.pdf|10-10",16.331347,7,0.0010110000000018715,0.04069700000000154
"A neighbor accused me of entering their land with intent to intimidate; I want to know how \"possession\" is proven in court and sample cases regarding boundary disputes that were turned into criminal trespass.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"penal_code.pdf|107-107",16.320814,7,0.0010110000000018715,0.04069700000000154
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,1,"penal_code.pdf|51-51",0.7671498,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,2,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|22-22",0.7604142,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|73-73",0.74919736,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,4,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|100-100",0.74094015,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|91-91",0.73230046,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,6,"penal_code.pdf|109-109",0.730109,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,7,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|29-29",0.7296782,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,8,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|35-35",0.72562313,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,9,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|37-37",0.71861684,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",cosine_para,btp_docs_cosine_para,10,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|42-42",0.7178775,8,0.006735599999999953,0.04927230000000005
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|73-73",275.12897,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,2,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|23-23",274.4171,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,3,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|29-29",273.5462,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,4,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|22-22",270.5331,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|101-101",270.07025,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,6,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|37-37",269.01416,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,7,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|14-14",267.60883,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,8,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|11-11",265.17865,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,9,"penal_code.pdf|109-109",264.9879,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",dot_smallchunks,btp_docs_dot_smallchunks,10,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|30-30",264.0583,8,0.7118699999999762,11.070670000000007
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"the_code_of_civil_procedure,_1908.pdf|223-225",15.223547,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"the_code_of_civil_procedure,_1908.pdf|180-181",15.221077,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"the_code_of_civil_procedure,_1908.pdf|8-9",15.217647,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|20-21",15.217414,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"the_code_of_civil_procedure,_1908.pdf|73-73",15.210263,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|48-51",15.206727,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"penal_code.pdf|111-111",15.192171,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|74-74",15.183098,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"a2007-53.pdf|29-29",15.180665,6,0.0024700000000006384,0.043098999999999776
"I am accused of forging a signature on a property deed; I need to know how the Forensic Science Laboratory (FSL) reports are weighed as evidence and past cases where handwriting experts' opinions were challenged.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|101-101",15.180448,6,0.0024700000000006384,0.043098999999999776
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,1,"NEW-ROAD-SIGNS.pdf|2-2",0.7028179,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,2,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|15-15",0.6707068,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,3,"penal_code.pdf|25-25",0.66853666,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,4,"penal_code.pdf|75-75",0.667681,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,5,"penal_code.pdf|67-67",0.66409045,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|23-23",0.66044027,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,7,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|37-37",0.6515031,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,8,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|45-45",0.65059453,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,9,"AFOOD.pdf|33-33",0.64776266,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",cosine_para,btp_docs_cosine_para,10,"penal_code.pdf|80-80",0.6451529,8,0.03211109999999995,0.057664999999999966
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|53-53",269.1946,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|82-82",267.88177,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,3,"NEW-ROAD-SIGNS.pdf|2-2",262.1946,8,1.3128299999999626,20.654329999999987
